Consultant.Name,Recruiter,CreatedDateTime,Organization.Name,Count,KeyTags
Mahesh Reddy Ravula,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-10T07:14:13.393Z,Rig Enterprise App Pvt. Ltd.,5,"[""management"",""user interface screens"",""sales force automation"",""territory management"",""visualforce pages"",""struts framework"",""customer portal"",""salesforce crm"",""user interface"",""tag libraries"",""java servlets"",""force.com ide"",""customization"",""web services"",""visual force"",""data loader"",""controllers"",""production"",""weblogic"",""java ide"",""analysis"",""servlets"",""windows"",""eclipse"",""screens"",""apache"",""oracle"",""html 5"",""pl/sql"",""struts"",""maven"",""scrum"",""sdlc"",""j2ee"",""jdbc"",""java"",""html"",""sosl"",""soql"",""gui"",""sql"",""sap"",""etl"",""crm"",""xml"",""jsp""]"
Premkumar Issac,"{""_id"":""5927f715d864c11868eedcf0"",""ModifiedDateTime"":{""$date"":""2017-06-09T08:22:57.356Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f715d864c11868eedcf0.png?v=20170526095004"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70971"",""Contact"":{""Name"":""Venu Kulkarni"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""rect1@getnada.com"",""MobileNo"":"""",""FirstName"":""Venu"",""LastName"":""Kulkarni"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-16T07:53:41.405Z,Abrakadabra,1,"[""corporate performance module"",""db2 enterprise server"",""ms sql server 2005"",""catalog management"",""management system"",""stored procedures"",""retail dashboard"",""go live support"",""apache tomcat"",""ms sql server"",""framework"",""ms access"",""java 1.5"",""managing"",""opencart"",""eclipse"",""loading"",""jasper"",""accpac"",""rules"",""tally"",""bpel"",""jdbc"",""flow"",""hadr"",""java"",""wid"",""kpi"",""odc"",""jsp"",""wps"",""db2"",""eai""]"
Eturi Sravanthi,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-08-10T11:42:22.517Z,Rig Enterprise App Pvt. Ltd.,8,[]
Eturi Sravanthi,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-16T13:34:00.235Z,Rig Enterprise App Pvt. Ltd.,1,[]
Bala Thumma,"{""_id"":""593e9ad8d864c219ec478c04"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""IsVisibleToEmployer"":false,""QBUserId"":""71501"",""Contact"":{""Name"":""Abc Cba"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""akhil58@yopmail.com"",""MobileNo"":""+11234567892"",""FirstName"":""Abc"",""LastName"":""Cba"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-19T07:41:46.045Z,yopmail,1,"[""management"",""business objects xi 3.1"",""web intelligence basic"",""sql stored procedures"",""crystal reports 2008"",""reports development"",""reporting solutions"",""information design"",""stored procedures"",""capacity planning"",""sap configuration"",""demand management"",""server management"",""web intelligence"",""business objects"",""detailed design"",""informatica 8.6"",""javascript j2ee"",""crystal reports"",""best practices"",""specifications"",""audit reports"",""redhat linux"",""diagnostic"",""universe"",""xcelsius"",""java sdk"",""solaris"",""tableau"",""retail"",""tomcat"",""sap bi"",""oracle"",""xi 3.1"",""basic"",""drill"",""bo xi"",""html"",""j2ee"",""java"",""row"",""aix"",""rdt"",""sql"",""ppm"",""etl"",""qc""]"
Narayan Reddy,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-30T09:42:36.996Z,Rig Enterprise App Pvt. Ltd.,3,[]
,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-19T10:11:51.421Z,Rig Enterprise App Pvt. Ltd.,1,"[""management"",""data validation"",""teradata sql"",""data quality"",""production"",""ibm tivoli"",""utilities"",""winscp"",""tivoli"",""oracle"",""hp qc"",""unix"",""olap"",""toad"",""b2b"",""etl"",""mis"",""db2"",""sql"",""tdm"",""ilm"",""idq"",""qa""]"
Premkumar Issac,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-19T10:12:04.468Z,Rig Enterprise App Pvt. Ltd.,1,"[""corporate performance module"",""db2 enterprise server"",""ms sql server 2005"",""catalog management"",""management system"",""stored procedures"",""retail dashboard"",""go live support"",""apache tomcat"",""ms sql server"",""framework"",""ms access"",""java 1.5"",""managing"",""opencart"",""eclipse"",""loading"",""jasper"",""accpac"",""rules"",""tally"",""bpel"",""jdbc"",""flow"",""hadr"",""java"",""wid"",""kpi"",""odc"",""jsp"",""wps"",""db2"",""eai""]"
si sa,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-19T11:47:52.717Z,Rig Enterprise App Pvt. Ltd.,1,"[""unix shell programming"",""oracle apps r12"",""reconciliation"",""customization"",""xml publisher"",""oracle 11g"",""oracle 10g"",""sqlloader"",""analysis"",""kintana"",""oracle"",""pl/sql"",""inv"",""sql"",""r12""]"
Priyanka JS,"{""_id"":""5926a1b46ea41f1e84853482""}",2017-06-19T13:46:38.111Z,New Company,1,[]
Martin Gottlieb,"{""_id"":""59253d17d864c31bc0c1ff02""}",2017-06-20T07:08:28.405Z,Abrakadabra,1,"[""logical"",""organizational structure"",""master data management"",""research information"",""process engineering"",""information systems"",""trade management"",""global marketing"",""workstation"",""master data"",""documentum"",""management"",""oracle"",""erwin"",""cadd"",""flow"",""mega"",""fda"",""nmr"",""uml"",""hcp"",""gis""]"
Narayan Reddy,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-10T09:37:06.646Z,Rig Enterprise App Pvt. Ltd.,8,[]
Alexander Thankachan,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-08-08T08:02:45.034Z,Rig Enterprise App Pvt. Ltd.,10,"[""java"",""qa""]"
Rajeshwar Guggilla,"{""_id"":""5948d851d864c10d3c5aa9fc""}",2017-06-20T10:49:44.116Z,Abrakadabra,1,"[""management"",""material master"",""automation"",""sap is-oil"",""transport"",""refining"",""sap 4.7c"",""bitumen"",""billing"",""sap ecc"",""is-oil"",""sap is"",""sap mm"",""ricef"",""tsw"",""ecc"",""hpm"",""fi"",""sap""]"
Pramodh LH,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-08-08T09:54:13.679Z,Rig Enterprise App Pvt. Ltd.,11,"[""genesys framework"",""carrier services"",""system design"",""voicemail"",""framework"",""testing"",""oracle"",""route"",""jdbc"",""pstn"",""flow"",""java"",""stat"",""pbx"",""acd"",""gui"",""ivr""]"
Alexander Thankachan,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-07T09:40:46.012Z,Rig Enterprise App Pvt. Ltd.,6,"[""java"",""qa""]"
Sri Satya,"{""_id"":""5927dabcd864c11868eed6f0"",""ModifiedDateTime"":{""$date"":""2017-06-29T15:17:56.760Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""IsVisibleToEmployer"":false,""QBUserId"":""70968"",""Contact"":{""Name"":""Renesh shunmugam"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""renesh@mailinator.com"",""MobileNo"":""+19688546566"",""FirstName"":""Renesh"",""LastName"":""shunmugam"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-20T11:27:10.716Z,New Company,1,"[""business transformation"",""dependency injection"",""methods development"",""system maintenance"",""web application"",""maintenance"",""spring core"",""spring ioc"",""production"",""maven 3.0"",""hibernate"",""jdom api"",""servlets"",""redesign"",""eclipse"",""ibm db2"",""jquery"",""pl/sql"",""jax-rs"",""struts"",""j2ee"",""jdbc"",""soap"",""unix"",""java"",""sql"",""xml"",""soa"",""crd"",""api"",""dao"",""jsf"",""jsp""]"
,"{""_id"":""59253bf2d864c31bc0c1fe46"",""ModifiedDateTime"":{""$date"":""2017-06-29T10:30:27.888Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253bf2d864c31bc0c1fe46.png?v=20170804094809"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70897"",""Contact"":{""Name"":""vinu rec"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""vinurec@getnada.com"",""MobileNo"":""+16416464114"",""FirstName"":""vinu"",""LastName"":""rec"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-20T12:21:24.410Z,Abrakadabra,1,"[""electronic health record"",""product management"",""school management"",""uml rational rose"",""apache cassandra"",""user interface"",""python django"",""apache tomcat"",""web services"",""dreamweaver"",""apache http"",""maintaining"",""amazon aws"",""bootstrap"",""cassandra"",""management"",""windows"",""jenkins"",""pl sql"",""tomcat"",""oracle"",""struts"",""heroku"",""django"",""python"",""junit"",""linux"",""agile"",""emma"",""jaxp"",""jira"",""unix"",""perl"",""json"",""soap"",""ajax"",""html"",""java"",""sdlc"",""ehr"",""gui"",""orm"",""api"",""sql"",""git"",""svn"",""ejb"",""uml"",""xml"",""jms"",""jsp"",""css""]"
avinash Anumula,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-20T12:32:10.240Z,Rig Enterprise App Pvt. Ltd.,1,"[""microsoft enterprise library"",""user defined functions"",""team foundation server"",""collateral management"",""inventory management"",""session management"",""visual studio 2010"",""sql server 2008 r2"",""visual studio 2008"",""enterprise library"",""stored procedures"",""ms.net framework"",""windows services"",""entity framework"",""sql server 2005"",""wcf web service"",""decomposition"",""visual studio"",""asp.net mvc 4"",""wcf services"",""web services"",""order entry"",""asp.net mvc"",""management"",""mainframes"",""sql server"",""javascript"",""inventory"",""bootstrap"",""framework"",""kendo ui"",""tune sql"",""outlook"",""iis 6.0"",""testing"",""ado.net"",""windows"",""asp.net"",""ms-sql"",""oracle"",""jquery"",""vb.net"",""t-sql"",""html5"",""kendo"",""html"",""ssis"",""db2"",""sql"",""xml"",""css"",""mvc"",""wcf"",""qa"",""c#""]"
Ramamurthy Ramapatnam,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-20T12:32:29.630Z,Rig Enterprise App Pvt. Ltd.,1,"[""mrp"",""sap""]"
Mary Loughran,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-06-22T07:38:20.195Z,Rig Enterprise App Pvt. Ltd.,2,"[""communication"",""management"",""directing"",""training"",""bank relationship management"",""corporate finance management"",""credit risk management"",""market risk management"",""sap cash management"",""accounts receivable"",""treasury management"",""financial services"",""corporate finance"",""accounts payable"",""foreign exchange"",""pharmaceuticals"",""cash management"",""sap securities"",""public sector"",""supply chain"",""money market"",""credit risk"",""market risk"",""securities"",""accounts"",""ecc5 sap"",""sap r/3"",""sap ale"",""sap ecc"",""fi-ca"",""fs-cd"",""swift"",""fscm"",""ftp"",""ach"",""ecc"",""edi"",""sap""]"
,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-08-01T12:41:12.741Z,Rig Enterprise App Pvt. Ltd.,11,"[""onsite-offshore co-ordination"",""external definitions"",""causal analysis"",""sap master data"",""craftsmanship"",""system design"",""deliverables"",""sap srm 7.0"",""crossworlds"",""production"",""inventory"",""mq series"",""sap fico"",""ansi x12"",""analysis"",""sap r/3"",""edifact"",""vendors"",""payroll"",""sap crm"",""sap ecc"",""sap fs"",""sap bi"",""xi 3.0"",""oracle"",""sphere"",""sap xi"",""juris"",""fs-cd"",""lean"",""wsdl"",""ipad"",""java"",""unix"",""jdbc"",""sftp"",""abap"",""bdc"",""pgp"",""ras"",""as2"",""edi"",""ics"",""srm"",""crm"",""ecc"",""b2b"",""jms"",""sap"",""pr"",""qa""]"
,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-31T10:47:26.702Z,Rig Enterprise App Pvt. Ltd.,3,"[""automation testing"",""defect reporting"",""test automation"",""manual testing"",""test scenarios"",""frameworks"",""selenium"",""modular"",""testing"",""jenkins"",""training"",""agile"",""stlc""]"
